Point,Test,Output,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,"dB20(VF(""/VACcon_p_1""))","dB20(VF(""/VACout_p_1""))","dB20(VF(""/VACout_p_2""))",Stage 1 Region,Stage 2 Region,fW,current,ind,Rd,Cs,Rs
95,ECE740_tb_channel_CTLE_ML_1,,-0.01955,-46.51,-39.09,-6.602,-45.92,-34.09,-9.111,-50.51,-43.74,-13.17,-57.97,-57.13,-18.87,-66.46,-71.72,0,0,0,1,2,0.000009224,0.00107,5.441E-10,1493,2.643E-13,707.4
96,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-8.428,-16.86,-6.577,-7.152,-7.786,-9.073,-8.648,-8.283,-13.14,-12.41,-11.7,-18.86,-18.2,-17.41,0,0,0,2,2,0.000003646,0.001301,8.643E-10,183.7,3.962E-13,549
97,ECE740_tb_channel_CTLE_ML_1,,-0.01957,-24.96,-24.43,-6.6,-30.56,-19.83,-9.11,-35.4,-28.75,-13.17,-43.72,-42.94,-18.87,-54.49,-59.64,0,0,0,1,2,0.000008937,0.001436,1.495E-09,672.4,2.848E-13,861
98,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-7.117,-14.25,-6.58,-11.47,-16.41,-9.083,-11.2,-13.36,-13.17,-14.94,-16.66,-18.88,-24,-29.12,0,0,0,2,2,0.000007398,0.001005,9.228E-10,154.2,1.044E-13,400.1
99,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-7.785,-3.692,-6.588,-11.67,-0.04864,-9.099,-15.24,-5.291,-13.17,-22.07,-16.37,-18.88,-32.28,-32.11,0,0,0,1,2,0.00000617,0.0007803,1.219E-09,937.3,3.816E-13,652.5
100,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-5.843,-11.71,-6.581,-12.26,-17.99,-9.076,-14.38,-19.73,-13.15,-17.43,-21.76,-18.87,-22.5,-26.08,0,0,0,2,2,0.000005327,0.001412,6.214E-10,130.8,4.184E-14,223.8
101,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-25.54,-21.24,-6.584,-30.44,-17.71,-9.086,-33.33,-21.54,-13.16,-38.66,-29.9,-18.88,-47.08,-43.2,0,0,0,1,2,0.000004732,0.0008726,5.514E-10,1182,4.827E-13,839.3
102,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-36.58,-28.77,-6.581,-43.67,-33.59,-9.074,-46.09,-35.63,-13.14,-49.47,-39.52,-18.84,-53.47,-45.52,0,0,0,1,2,0.000002651,0.001771,6.584E-10,1043,4.759E-13,216.1
103,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-2.902,-3.549,-6.589,-1.009,9.478,-9.106,-5.01,4.183,-13.18,-12.3,-6.497,-18.89,-22.63,-21.73,0,0,0,1,2,0.000005783,0.0009436,1.757E-09,656.9,6.617E-13,1005
104,ECE740_tb_channel_CTLE_ML_1,,-0.01953,-47.12,-37.78,-6.605,-49.65,-39.53,-9.111,-54.19,-49.04,-13.17,-61.32,-62.09,-18.86,-69.13,-75.95,0,0,0,1,2,0.000009926,0.002108,3.094E-10,902,3.986E-13,266
105,ECE740_tb_channel_CTLE_ML_1,,-0.01973,0.9725,2.688,-6.58,0.5017,8.754,-9.074,-2.046,6.237,-13.14,-6.749,1.072,-18.84,-14.13,-7.814,0,0,0,2,2,0.000002165,0.0005167,4.39E-10,1039,5.119E-13,848.6
106,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-9.905,-19.72,-6.574,-4.171,-1.687,-9.079,-5.119,-0.9352,-13.16,-10.16,-6.6,-18.88,-18.91,-18.15,0,0,0,2,2,0.000004562,0.001547,6.995E-10,260,2.485E-13,1160
107,ECE740_tb_channel_CTLE_ML_1,,-0.01961,1.105,2.184,-6.591,-4.602,-2.637,-9.111,-6.699,-4.202,-13.18,-12.73,-12.08,-18.87,-22.54,-26.18,0,0,0,2,2,0.000008823,0.001351,2.88E-09,157.5,4.503E-13,67.72
108,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-25.92,-51.85,-6.577,-11.3,-16.11,-9.082,-8.459,-8.015,-13.18,-8.14,-3.23,-18.89,-16.59,-14.13,0,0,0,2,2,0.000006387,0.001584,2.417E-09,35.93,7.582E-13,1273
109,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-12.3,-24.61,-6.577,-14.27,-22.02,-9.067,-13.26,-17.55,-13.13,-13.99,-15,-18.86,-16.54,-14.32,0,0,0,2,2,0.000003748,0.001519,1.173E-09,110.7,1.502E-13,519.9
110,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-19.24,-18.59,-6.585,-25.47,-21.99,-9.091,-28.15,-21.56,-13.17,-33.82,-27.34,-18.88,-42.97,-41.53,0,0,0,1,2,0.000005409,0.001558,3.375E-10,608.2,7.248E-14,685.4
111,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-24.9,-28.59,-6.587,-27.19,-18.36,-9.096,-30.32,-20.2,-13.17,-36.62,-30.38,-18.88,-46.34,-45.61,0,0,0,1,2,0.000006016,0.001537,1.596E-09,642.3,1.677E-13,1437
112,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-39.46,-35.9,-6.581,-45.69,-34.63,-9.075,-47.83,-36.6,-13.14,-50.81,-40.18,-18.85,-54.3,-45.65,0,0,0,1,2,0.000002787,0.001675,2.089E-09,1113,4.368E-13,778.4
113,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-23.24,-11.15,-6.583,-29.93,-18.07,-9.083,-32.76,-21.54,-13.16,-37.89,-28.56,-18.87,-45.98,-40.47,0,0,0,1,2,0.000004244,0.001052,2.471E-09,1033,3.107E-13,20.72
114,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-4.4,-5.954,-6.593,-2.197,8.663,-9.111,-6.647,2.259,-13.18,-14.5,-9.853,-18.88,-25.08,-25.62,0,0,0,1,2,0.000006708,0.0009549,2.83E-09,663.4,4.735E-13,1153
115,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-32.82,-27.27,-6.585,-38.61,-25.59,-9.09,-41.56,-29.95,-13.17,-46.87,-38.73,-18.88,-54.69,-51.65,0,0,0,1,2,0.000005118,0.001167,1.056E-09,1089,7.546E-13,636.4
116,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-2.562,-5.139,-6.599,-2.695,1.281,-9.114,-7.927,-6.612,-13.17,-16.05,-18.83,-18.87,-25.75,-32.69,0,0,0,2,2,0.00000991,0.000559,2.674E-09,282.7,6.445E-13,406.8
117,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-39.94,-26.74,-6.595,-49.34,-36.81,-9.107,-53.26,-44.38,-13.17,-58.36,-54.78,-18.87,-64.57,-66.86,0,0,0,1,2,0.000007596,0.001181,1.306E-09,1248,8.709E-13,102.3
118,ECE740_tb_channel_CTLE_ML_1,,-0.01976,-13.54,-27.12,-6.58,-13.53,-20.57,-9.068,-15.75,-22.53,-13.13,-18.94,-24.85,-18.81,-22.08,-25.53,0,0,0,2,2,0.000001139,0.000656,1.428E-09,214.7,9.681E-13,1361
119,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-13.31,-11.82,-6.596,-19.94,-15.87,-9.108,-23.87,-18.6,-13.17,-31.5,-30.37,-18.87,-42.32,-47.25,0,0,0,1,2,0.000008286,0.001797,4.208E-10,459.6,1.036E-13,460.6
120,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-39.77,-32.3,-6.59,-50.28,-37.8,-9.1,-53.19,-43.07,-13.17,-57.14,-51.8,-18.88,-62.7,-63.08,0,0,0,1,2,0.000006465,0.001767,3.383E-10,911.3,4.964E-13,354.7
121,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-54.92,-45.26,-6.592,-43.77,-31.69,-9.102,-45.88,-35.47,-13.17,-51.89,-46.5,-18.88,-60.73,-61.21,0,0,0,1,2,0.000006656,0.001768,2.095E-09,1414,1.746E-13,391.5
122,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-13.4,-21.32,-6.58,-13.82,-14.39,-9.069,-16.04,-16.25,-13.13,-19.65,-19.27,-18.82,-24.09,-21.98,0,0,0,1,2,0.00000127,0.001868,2.805E-09,592.9,2.864E-13,1473
123,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-6.984,-0.1104,-6.591,-12.37,-1.035,-9.103,-16.28,-7.127,-13.17,-23.53,-18.77,-18.88,-33.93,-34.46,0,0,0,1,2,0.000006752,0.0009578,2.931E-09,778.2,6.953E-13,294.8
124,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-37.43,-33.67,-6.588,-48.71,-37.18,-9.097,-52.28,-41.18,-13.17,-55.93,-49.48,-18.88,-61.12,-60.51,0,0,0,1,2,0.000006139,0.001123,2.478E-11,1192,1.537E-13,950.6
125,ECE740_tb_channel_CTLE_ML_1,,-0.01958,-57.64,-52.04,-6.6,-57.74,-45.66,-9.11,-59.52,-52.2,-13.17,-63.05,-61.37,-18.87,-68.53,-72.73,0,0,0,1,2,0.000008495,0.002161,2.57E-09,1123,9.135E-13,777.9
126,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-13.1,-26.18,-6.573,-7.174,-7.815,-9.091,-5.858,-2.512,-13.18,-11.68,-9.753,-18.88,-21.21,-23.11,0,0,0,2,2,0.000007217,0.002035,1.585E-09,155,1.99E-13,1057
127,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-3.546,-7.072,-6.58,-3.769,-0.9454,-9.09,-6.19,-3.159,-13.17,-12.38,-11.31,-18.88,-22.22,-25.32,0,0,0,2,2,0.000005432,0.00144,1.056E-10,209.6,5.651E-13,318.8
128,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-28.69,-24.66,-6.58,-34.28,-27.38,-9.07,-36.71,-29.69,-13.13,-40.62,-33.47,-18.82,-45.85,-38.39,0,0,0,1,2,0.000001512,0.001613,2.868E-09,1016,9.256E-13,322.2
129,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-36.35,-29.65,-6.585,-44.01,-30.86,-9.09,-46.76,-34.78,-13.17,-51.33,-42.78,-18.88,-57.64,-54.11,0,0,0,1,2,0.000005111,0.001264,2.847E-09,1128,5.205E-13,512.9
130,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-11.09,-22.22,-6.579,-12.97,-19.44,-9.068,-15.11,-21.24,-13.13,-18.27,-23.51,-18.81,-21.38,-24.16,0,0,0,2,2,0.000001517,0.001024,1.177E-09,175.4,8.322E-13,480.5
131,ECE740_tb_channel_CTLE_ML_1,,-0.01964,0.9677,3.154,-6.601,0.9544,11.38,-9.117,-4.391,3.265,-13.18,-12.97,-10.04,-18.88,-24.09,-26.81,0,0,0,2,2,0.000007282,0.0008133,1.046E-09,686.3,8.447E-13,667.8
132,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-7.22,-13.48,-6.579,-4.446,-0.6885,-9.076,-6.934,-3.096,-13.14,-11.46,-7.921,-18.86,-18.64,-16.23,0,0,0,2,2,0.000002804,0.001828,3.32E-10,349.2,7.581E-13,968.8
133,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-5.948,-8.497,-6.582,-5.505,0.9706,-9.087,-8.153,-1.508,-13.16,-13.27,-7.162,-18.89,-21.49,-17.12,0,0,0,1,2,0.000004126,0.002055,1.703E-09,354.6,7.683E-13,565.6
134,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-35.72,-31.01,-6.581,-41.46,-31.23,-9.076,-43.87,-33.55,-13.14,-47.69,-37.89,-18.85,-52.78,-44.74,0,0,0,1,2,0.0000031,0.002119,2.646E-09,830.7,7.428E-13,410.2
135,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-6.59,-13.19,-6.593,-2.816,0.9795,-9.111,-7.598,-5.998,-13.17,-15.83,-18.42,-18.87,-25.96,-33.06,0,0,0,2,2,0.000008719,0.0008836,1.077E-09,213.8,7.44E-13,613.4
136,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-1.122,-1.826,-6.579,-5.132,-3.184,-9.088,-5.199,0.07114,-13.18,-10.44,-5.409,-18.88,-20.93,-21.4,0,0,0,2,2,0.000006529,0.000595,2.669E-09,835,3.814E-14,1197
137,ECE740_tb_channel_CTLE_ML_1,,-0.01955,-44.88,-30.44,-6.602,-52.15,-41.85,-9.111,-55.6,-49.83,-13.17,-60.95,-60.72,-18.87,-67.93,-73.63,0,0,0,1,2,0.000009182,0.002324,5.742E-10,826.8,7.938E-13,14.4
138,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-29.41,-33.63,-6.58,-31.94,-27.43,-9.071,-34.03,-27.92,-13.13,-38,-31.49,-18.83,-43.75,-37.68,0,0,0,1,2,0.000002022,0.00199,9.883E-10,730.3,1.356E-13,1461
139,ECE740_tb_channel_CTLE_ML_1,,-0.01958,-24.69,-24.18,-6.598,-28.69,-17.39,-9.109,-33.52,-26.54,-13.17,-41.75,-40.2,-18.87,-52.51,-56.63,0,0,0,1,2,0.0000086,0.001171,2.712E-09,802.3,8.843E-13,1347
140,ECE740_tb_channel_CTLE_ML_1,,-0.0196,3.229,8.052,-6.594,-2.133,4.918,-9.115,-6.074,0.2594,-13.18,-14.63,-13.25,-18.87,-26.09,-30.81,0,0,0,2,2,0.000008239,0.0007022,6.961E-11,795,1.148E-13,463.9
141,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-6.563,-13.14,-6.591,-5.001,-3.447,-9.111,-9.092,-9.075,-13.17,-16.54,-19.88,-18.87,-25.61,-32.34,0,0,0,2,2,0.000008899,0.001766,1.059E-09,116.4,9.304E-13,285.8
142,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-13.78,-11.42,-6.581,-19.61,-15.1,-9.076,-21.54,-14.49,-13.14,-25.78,-17.22,-18.86,-32.9,-26.46,0,0,0,1,2,0.000003302,0.0009258,1.172E-10,937.5,5.878E-14,768.9
143,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-41.02,-43.81,-6.585,-44.72,-33.36,-9.088,-47.33,-36.72,-13.16,-51.72,-44.04,-18.88,-57.86,-54.95,0,0,0,1,2,0.000004861,0.002443,7.852E-10,692.4,4.947E-13,1493
144,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-28.35,-29.77,-6.602,-34.04,-23.89,-9.111,-39.07,-32.99,-13.17,-47.48,-47.41,-18.87,-58.09,-63.9,0,0,0,1,2,0.000009279,0.001927,1.51E-09,546.7,2.775E-13,915.7
145,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-25.88,-51.88,-6.579,-30.17,-53.91,-9.066,-28.59,-48.29,-13.12,-26.11,-39.32,-18.81,-24.38,-30.3,0,0,0,2,2,0.00000189,0.002416,1.25E-09,54.84,3.096E-14,1138
146,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-41.72,-33.14,-6.59,-52.5,-39.82,-9.1,-54.93,-44.66,-13.17,-58.09,-52.55,-18.88,-63.17,-63.23,0,0,0,1,2,0.000006475,0.001857,2.038E-09,935.4,5.643E-13,286.2
147,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-3.407,-6.39,-6.588,0.4219,8.722,-9.119,-4.12,2.802,-13.18,-13.22,-11.55,-18.87,-24.49,-28.57,0,0,0,2,2,0.000007987,0.0009804,1.383E-09,517.9,2.201E-13,1025
148,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-45.13,-44.24,-6.586,-53.63,-40.66,-9.092,-54.76,-43.26,-13.17,-56.73,-48.95,-18.88,-60.92,-58.23,0,0,0,1,2,0.000005378,0.002048,2.781E-09,914.1,5.333E-13,1184
149,ECE740_tb_channel_CTLE_ML_1,,-0.01968,3.305,6.643,-6.582,-0.2923,6.064,-9.087,-3.148,3.036,-13.16,-8.908,-4.113,-18.88,-17.93,-16.4,0,0,0,2,2,0.000004473,0.0006927,7.115E-10,457.4,9.869E-13,179.2
150,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-8.854,-17.71,-6.588,-2.921,0.7453,-9.103,-7.067,-4.934,-13.17,-14.87,-16.48,-18.87,-25.73,-32.65,0,0,0,2,2,0.000007294,0.000915,1.106E-11,217.5,8.328E-13,938.5
151,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-40.26,-29.12,-6.601,-46.92,-36.87,-9.11,-50.75,-44.26,-13.17,-57.62,-56.68,-18.87,-65.91,-70.87,0,0,0,1,2,0.000009019,0.001604,2.237E-09,945.6,2.413E-13,164.3
152,ECE740_tb_channel_CTLE_ML_1,,-0.01955,-25.43,-22.36,-6.604,-31.65,-21.66,-9.111,-37.23,-32.31,-13.17,-46,-46.85,-18.86,-56.9,-63.6,0,0,0,1,2,0.000009901,0.00146,1.541E-09,673.5,7.623E-13,613.8
153,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-24.02,-28.07,-6.589,-25.3,-15.7,-9.099,-28.66,-19.28,-13.17,-35.28,-29.9,-18.88,-45.23,-45.03,0,0,0,1,2,0.000006238,0.001973,1.86E-09,506.9,2.864E-13,1181
154,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-5.747,-10.76,-6.595,0.2891,9.392,-9.118,-4.633,2.48,-13.18,-12.95,-10.04,-18.88,-23.45,-25.39,0,0,0,2,2,0.000007373,0.001416,2.441E-09,395.5,5.754E-13,1091
155,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-13.63,-7.257,-6.581,-20.16,-13.56,-9.074,-22.62,-15.59,-13.14,-26.82,-19.28,-18.85,-33.32,-26.19,0,0,0,1,2,0.000002679,0.001474,1.664E-09,679.8,1.799E-13,109.5
156,ECE740_tb_channel_CTLE_ML_1,,-0.01964,5.389,11.47,-6.584,-0.09828,7.318,-9.097,-2.45,5.841,-13.18,-8.921,-2.63,-18.89,-19.14,-17.69,0,0,0,2,2,0.000005455,0.0006271,1.689E-09,799,1.369E-13,294
157,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-4.928,-7.762,-6.594,-2.202,6.88,-9.113,-6.847,0.2733,-13.18,-15.05,-12.26,-18.88,-25.97,-28.58,0,0,0,1,2,0.000006957,0.001544,8.19E-10,410,6.354E-13,807.2
158,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-36.24,-33.21,-6.58,-41.17,-32.64,-9.069,-43.5,-34.97,-13.13,-47.01,-38.74,-18.82,-51.1,-43.74,0,0,0,1,2,0.000001312,0.001329,2.229E-10,1463,6.504E-13,920
159,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-26.95,-31.24,-6.58,-29.28,-26.23,-9.07,-31.64,-28.26,-13.13,-35.63,-32.2,-18.82,-41.2,-37.88,0,0,0,1,2,0.00000141,0.002066,1.104E-09,767,2.702E-13,1267
160,ECE740_tb_channel_CTLE_ML_1,,-0.01976,-17.32,-37.75,-6.581,-22.42,-42.03,-9.071,-23,-41.64,-13.13,-24.87,-42.19,-18.82,-27.57,-42.22,0,0,0,2,2,0.00000108,0.002198,2.157E-09,371,2.846E-14,1331
161,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-14.56,-29.12,-6.574,-6.47,-6.454,-9.089,-5.667,-2.363,-13.18,-8.768,-4.119,-18.89,-17.91,-16.7,0,0,0,2,2,0.000006652,0.001752,2.618E-09,105.8,4.299E-13,831.5
162,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-16.98,-33.98,-6.577,-16.48,-26.45,-9.065,-13.98,-18.99,-13.12,-12.11,-11.29,-18.82,-9.862,-2.1,0,0,0,2,2,0.000002646,0.001593,2.481E-09,98.14,1.27E-13,843
163,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-5.84,-11.23,-6.581,-10.54,-13.99,-9.086,-10.33,-10.66,-13.18,-14.11,-12.93,-18.88,-24.45,-28.15,0,0,0,2,2,0.000007605,0.001627,9.586E-10,322.3,4.362E-14,841.2
164,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-44.57,-39.84,-6.582,-51.09,-38.05,-9.08,-52.52,-40.04,-13.15,-54.25,-43.73,-18.87,-57.16,-50.59,0,0,0,1,2,0.00000371,0.001597,6.865E-10,1253,8.053E-13,884.2
165,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-8.534,-13.55,-6.579,-9.91,-8.856,-9.069,-11.92,-10.22,-13.13,-15.87,-14.03,-18.82,-21.66,-19.97,0,0,0,1,2,0.00000124,0.001334,7.055E-10,658.4,1.826E-13,1111
166,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-21.24,-42.49,-6.575,-15.92,-25.32,-9.068,-11.3,-13.66,-13.15,-8.269,-3.778,-18.9,-13.63,-7.725,0,0,0,2,2,0.000005139,0.001329,2.281E-09,40.95,2.526E-13,611.4
167,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-28.86,-32.62,-6.596,-30.73,-19.76,-9.108,-35.17,-27.71,-13.17,-43.02,-40.77,-18.87,-53.56,-56.8,0,0,0,1,2,0.00000791,0.00211,1.913E-09,511.8,6.076E-13,1304
168,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-44.66,-37.39,-6.582,-53.84,-41.95,-9.081,-54.78,-42.93,-13.15,-55.57,-45.35,-18.87,-57.98,-51.38,0,0,0,1,2,0.000003794,0.002263,2.551E-09,1013,5.23E-13,342.5
169,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-48.58,-42.52,-6.588,-58.5,-44.73,-9.097,-57.56,-46.28,-13.17,-58.54,-51.74,-18.88,-62.67,-61.4,0,0,0,1,2,0.000005911,0.001702,1.848E-09,1205,8.29E-13,711.9
170,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-4.812,-8.609,-6.577,-7.336,-6.997,-9.069,-6.434,-2.38,-13.15,-9.198,-2.783,-18.88,-17.23,-12.33,0,0,0,2,2,0.000003725,0.001204,1.155E-09,492.4,6.964E-14,973.7
171,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-42.73,-31.36,-6.59,-51.63,-39.34,-9.101,-54.68,-44.59,-13.17,-58.25,-52.75,-18.88,-63.46,-63.43,0,0,0,1,2,0.000006511,0.002104,2.99E-09,895.2,6.984E-13,111.7
172,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-48.38,-46.9,-6.583,-35.02,-33.59,-9.081,-32.04,-30.73,-13.15,-31.69,-30.83,-18.86,-35.08,-35.58,0,0,0,1,2,0.000003698,0.001668,1.128E-09,1328,2.549E-15,1437
173,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-36.4,-32.85,-6.58,-41.76,-34.15,-9.069,-44.06,-36.4,-13.13,-47.48,-39.91,-18.82,-51.34,-44.17,0,0,0,1,2,0.000001191,0.001462,2.087E-09,1429,6.684E-13,644.4
174,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-18.03,-36.08,-6.578,-13.34,-20.18,-9.083,-12.52,-16.1,-13.17,-13.22,-13.39,-18.89,-19.18,-19.16,0,0,0,2,2,0.000006651,0.0006277,1.987E-09,62.55,4.777E-13,628.6
175,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-8.91,-6.959,-6.58,-13.31,-7.311,-9.077,-15.22,-7.305,-13.15,-19.7,-11.76,-18.86,-27.2,-21.68,0,0,0,1,2,0.000003279,0.001205,1.205E-10,681.5,1.57E-13,533.9
176,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-1.488,-2.96,-6.591,-1.038,4.662,-9.112,-5.546,-1.655,-13.18,-14.05,-14.63,-18.87,-24.94,-30.82,0,0,0,2,2,0.000008061,0.001001,7.792E-10,291.4,5.413E-13,382.6
177,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-49.82,-45.88,-6.593,-43.04,-29.83,-9.105,-46.53,-36.37,-13.17,-53.22,-48.68,-18.88,-62.04,-63.47,0,0,0,1,2,0.000007208,0.001398,2.388E-09,1407,1.826E-13,1154
178,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-19.66,-19.21,-6.582,-23.03,-14.81,-9.082,-25.71,-17.44,-13.15,-30.62,-23.24,-18.87,-38.52,-33.52,0,0,0,1,2,0.000003987,0.002285,1.745E-09,472.6,7.662E-13,482.4
179,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-33.43,-27.11,-6.596,-42.52,-30.1,-9.107,-46.72,-38.28,-13.17,-53.64,-50.71,-18.87,-61.98,-65.03,0,0,0,1,2,0.000007871,0.001032,1.209E-10,1129,4.288E-13,600.2
180,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-39.92,-40.48,-6.58,-46.57,-40.79,-9.07,-48.64,-41.58,-13.13,-51.24,-43.86,-18.82,-53.79,-46.76,0,0,0,1,2,0.000001703,0.002343,1.445E-09,980.9,1.441E-13,1072
181,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-2.2,2.452,-6.584,-6.485,2.275,-9.093,-9.244,-0.01164,-13.17,-15.16,-7.575,-18.89,-24.38,-20.48,0,0,0,1,2,0.00000494,0.001287,2.87E-09,554,4.424E-13,256.9
182,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-32.84,-28.03,-6.594,-38.93,-26.33,-9.106,-43.06,-34.34,-13.17,-50.28,-46.86,-18.87,-59.51,-62,0,0,0,1,2,0.000007592,0.0009586,5.705E-11,1175,8.824E-13,936.8
183,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-56.9,-54.53,-6.583,-57.03,-44.2,-9.082,-56.58,-44.42,-13.15,-56.59,-46.52,-18.87,-58.81,-52.79,0,0,0,1,2,0.000003881,0.002378,1.612E-09,1120,9.394E-13,1451
184,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-44.26,-37.8,-6.581,-44.06,-37.36,-9.074,-42.06,-34.77,-13.14,-42.7,-34.18,-18.84,-47.03,-38.32,0,0,0,1,2,0.00000252,0.001637,2.235E-09,1400,2.662E-14,544.1
185,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-18.77,-37.55,-6.575,-14.48,-22.43,-9.066,-12.79,-16.62,-13.14,-14.36,-15.7,-18.87,-19.4,-19.9,0,0,0,2,2,0.000004567,0.001276,8.616E-10,110.4,1.293E-13,1435
186,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-22.32,-14.32,-6.581,-28.38,-16.72,-9.077,-30.95,-19.06,-13.14,-35.44,-24.63,-18.86,-42.33,-34.53,0,0,0,1,2,0.00000324,0.0007646,1.794E-09,1353,3.743E-13,375.7
187,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-37.36,-34.15,-6.587,-35.22,-31.77,-9.094,-33.83,-29.86,-13.17,-36.34,-32.03,-18.88,-43.23,-42.01,0,0,0,1,2,0.000005601,0.001226,1.466E-09,1127,1.521E-14,959
188,ECE740_tb_channel_CTLE_ML_1,,-0.01961,-56.35,-53.17,-6.593,-57.26,-44,-9.105,-58.13,-48.74,-13.17,-60.76,-56.69,-18.88,-65.81,-67.63,0,0,0,1,2,0.000007162,0.001995,2.628E-11,1177,7.014E-13,1236
189,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-13.74,-15.53,-6.58,-18.1,-16.57,-9.069,-19.84,-16.95,-13.13,-23.52,-19.84,-18.82,-28.81,-24.11,0,0,0,1,2,0.000001226,0.001358,2.757E-09,809.7,1.148E-13,766.8
190,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-22.66,-23.43,-6.582,-25.69,-16.68,-9.082,-28.21,-17.84,-13.15,-33.08,-23.65,-18.87,-40.93,-34.71,0,0,0,1,2,0.000004037,0.001414,2.66E-09,729.4,2.149E-13,1024
