Point,Test,Output,channel 0.1G attenuation,stage 1 0.1G attenuation,stage 2 0.1G attenuation,channel 3.5G attenuation,stage 1 3.5G attenuation,stage 2 3.5G attenuation,channel 7G attenuation,stage 1 7G attenuation,stage 2 7G attenuation,channel 14G attenuation,stage 1 14G attenuation,stage 2 14G attenuation,channel 28G attenuation,stage 1 28G attenuation,stage 2 28G attenuation,"dB20(VF(""/VACcon_p_1""))","dB20(VF(""/VACout_p_1""))","dB20(VF(""/VACout_p_2""))",Stage 1 Region,Stage 2 Region,fW,current,ind,Rd,Cs,Rs
95,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-33.03,-31.04,-6.583,-37.49,-27.43,-9.083,-40.18,-30.54,-13.16,-44.94,-37.16,-18.87,-52.18,-48.27,0,0,0,1,2,0.000004144,0.002498,2.974E-10,613.8,8.671E-13,547.6
96,ECE740_tb_channel_CTLE_ML_1,,-0.01957,-52.34,-48.69,-6.6,-38.09,-27.42,-9.109,-41.94,-34.23,-13.17,-49.74,-48.14,-18.87,-60.27,-64.79,0,0,0,1,2,0.000008676,0.0019,2.197E-09,1205,1.157E-13,1027
97,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-39.19,-29.48,-6.581,-46.34,-35.33,-9.073,-48.58,-37.38,-13.14,-51.33,-40.62,-18.84,-54.29,-45.39,0,0,0,1,2,0.000002419,0.001544,1.141E-09,1296,6.449E-13,138
98,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-14.55,-12.44,-6.597,-19.67,-11.22,-9.11,-23.97,-17.01,-13.17,-31.96,-30.13,-18.87,-42.74,-46.24,0,0,0,1,2,0.000008194,0.00207,2.282E-09,418,3.169E-13,370.1
99,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-20.14,-15.36,-6.58,-26.03,-19.35,-9.069,-28.45,-21.57,-13.13,-32.51,-25.78,-18.82,-38.26,-32.27,0,0,0,1,2,0.000001211,0.0009957,1.943E-10,1248,4.667E-13,285.3
100,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-14.77,-28.9,-6.58,-15.89,-24.05,-9.069,-18.34,-26.47,-13.13,-22.44,-30.64,-18.82,-28.33,-36.82,0,0,0,2,2,0.000001487,0.002256,4.407E-11,261.9,6.018E-13,1220
101,ECE740_tb_channel_CTLE_ML_1,,-0.01961,-26.12,-24.25,-6.591,-30.29,-17.75,-9.102,-34.16,-24.79,-13.17,-41.33,-36.92,-18.88,-51.48,-52.83,0,0,0,1,2,0.000006998,0.0009792,1.065E-09,1000,6.958E-13,1229
102,ECE740_tb_channel_CTLE_ML_1,,-0.0199,-38.91,-32.4,-6.595,-42.9,-32.21,-9.093,-45.09,-33.38,-13.16,-49.73,-41.08,-18.88,-57.12,-53.77,0,0,0,1,2,0.000004821,0.002343,1.448E-09,1410,1.224E-13,664.3
103,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-13,-16.26,-6.58,-15.78,-13.63,-9.07,-18.04,-15.48,-13.13,-21.88,-18.87,-18.82,-27.09,-22.87,0,0,0,1,2,0.000001522,0.001824,2.378E-09,597.9,3.53E-13,724.7
104,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-42.55,-40.68,-6.582,-48.01,-35.62,-9.078,-49.96,-37.85,-13.15,-52.59,-41.91,-18.86,-56.05,-48.68,0,0,0,1,2,0.000003489,0.001641,2.078E-09,1135,5.917E-13,1263
105,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-3.821,-7.62,-6.581,-0.857,4.914,-9.099,-3.828,1.743,-13.18,-10.61,-7.537,-18.89,-20.29,-21.25,0,0,0,2,2,0.000006115,0.0009368,1.422E-09,325.3,4.701E-13,626.8
106,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-34.43,-31.58,-6.582,-38.84,-25.96,-9.081,-41.48,-29.29,-13.15,-45.97,-36.01,-18.87,-52.52,-46.79,0,0,0,1,2,0.000003986,0.001107,1.323E-10,1212,7.971E-13,1317
107,ECE740_tb_channel_CTLE_ML_1,,-0.01976,-38.55,-39.55,-6.581,-41.71,-36.65,-9.069,-44.01,-38.95,-13.13,-47.44,-42.5,-18.82,-51.31,-46.81,0,0,0,1,2,0.000001009,0.002352,8.909E-10,1162,7.54E-13,1331
108,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-30.73,-20.9,-6.581,-37.41,-24.93,-9.077,-39.97,-27.63,-13.14,-44.2,-33.24,-18.86,-50.24,-42.61,0,0,0,1,2,0.000003302,0.0009248,8.268E-10,1407,6.388E-13,239.7
109,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-35.31,-29.06,-6.59,-43.77,-30.36,-9.1,-47.07,-36.34,-13.17,-52.68,-46.76,-18.88,-59.98,-59.74,0,0,0,1,2,0.000006439,0.0009918,2.107E-09,1264,4.502E-13,678
110,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-14.3,-28.61,-6.584,-6.991,-7.469,-9.093,-10.35,-11.64,-13.17,-17.04,-20.97,-18.87,-27.21,-35.71,0,0,0,2,2,0.000006555,0.0009389,2.675E-11,128.9,9.969E-13,1250
111,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-58.85,-53.81,-6.589,-57.71,-44.25,-9.096,-57.64,-46.49,-13.17,-58.99,-52.3,-18.88,-63.16,-62.04,0,0,0,1,2,0.000005782,0.00238,1.031E-09,1106,5.931E-13,731.4
112,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-4.971,-7.272,-6.579,-4.209,2.412,-9.07,-6.438,0.6263,-13.13,-10.6,-3.589,-18.83,-16.9,-10.47,0,0,0,1,2,0.000001688,0.0007192,1.36E-09,958,2.382E-13,1492
113,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-2.114,-4.199,-6.585,0.9435,8.613,-9.098,-2.592,4.357,-13.17,-9.267,-4.653,-18.89,-18.91,-18.33,0,0,0,2,2,0.000005534,0.0006439,1.7E-09,496,8.252E-13,848.3
114,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-4.562,-7.892,-6.58,-6.028,-3.846,-9.069,-8.425,-6.152,-13.13,-12.32,-9.931,-18.82,-17.5,-14.74,0,0,0,2,2,0.000001237,0.001056,1.677E-09,645,7.249E-13,855.6
115,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-45.72,-38.42,-6.581,-53.85,-43.49,-9.073,-54.86,-43.94,-13.14,-55.2,-44.46,-18.83,-56.16,-46.64,0,0,0,1,2,0.00000223,0.0021,2.603E-09,1302,3.368E-13,347.2
116,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-15.19,-8.417,-6.584,-21.23,-11.31,-9.086,-23.95,-13.11,-13.16,-29.24,-20.35,-18.88,-37.82,-33.34,0,0,0,1,2,0.000004619,0.0009019,2.296E-09,971.5,2.081E-13,361.9
117,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-1.768,-3.427,-6.579,-4.968,-3.261,-9.069,-7.21,-5.271,-13.13,-11.14,-9.132,-18.82,-16.57,-14.52,0,0,0,2,2,0.000001574,0.0007866,1.024E-09,487,5.798E-13,357.5
118,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-40.32,-37.3,-6.585,-45.55,-37.32,-9.089,-47.87,-37.15,-13.16,-52.16,-43.71,-18.88,-58.31,-55.13,0,0,0,1,2,0.000005073,0.001871,1.424E-09,898.9,1.132E-13,750.7
119,ECE740_tb_channel_CTLE_ML_1,,-0.01961,-32.98,-23.55,-6.592,-42.19,-29.72,-9.103,-46.24,-36.46,-13.17,-52.62,-47.89,-18.88,-60.57,-61.62,0,0,0,1,2,0.000006992,0.001074,1.87E-09,1131,3.953E-13,296
120,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-32.71,-28.08,-6.581,-37.95,-26.11,-9.075,-40.42,-28.66,-13.14,-44.45,-33.59,-18.85,-49.97,-41.65,0,0,0,1,2,0.000002808,0.001071,5.567E-10,1310,5.522E-13,803.7
121,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-4.385,-8.751,-6.577,-6.768,-6.985,-9.079,-6.297,-3.472,-13.17,-10.54,-7.529,-18.89,-19.54,-19.72,0,0,0,2,2,0.00000559,0.001241,1.148E-09,242.7,1.54E-13,456.9
122,ECE740_tb_channel_CTLE_ML_1,,-0.0196,2.52,5.047,-6.594,-4.009,-1.34,-9.109,-8,-6.705,-13.17,-16.27,-19.21,-18.87,-27.49,-36.06,0,0,0,2,2,0.000008613,0.001426,1.583E-10,197.3,4.655E-13,77.27
123,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-16.38,-18.49,-6.593,-17.9,-7.796,-9.106,-22.03,-14.28,-13.17,-29.54,-26.15,-18.88,-40.02,-41.61,0,0,0,1,2,0.000007174,0.002002,2.257E-09,433.6,8.25E-13,820.4
124,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-7.923,-11.14,-6.585,-6.554,1.81,-9.094,-9.749,-1.89,-13.17,-15.96,-10.35,-18.89,-25.61,-24.2,0,0,0,1,2,0.000004934,0.001731,5.737E-10,423.7,7.315E-13,871.7
125,ECE740_tb_channel_CTLE_ML_1,,-0.01966,-2.745,-5.398,-6.604,1.099,9.426,-9.119,-4.832,0.2299,-13.18,-13.74,-13.56,-18.87,-24.42,-29.35,0,0,0,2,2,0.000008712,0.0009449,2.243E-09,420.8,6.912E-13,814.2
126,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-53.92,-49.87,-6.595,-54.31,-40.97,-9.107,-56.68,-47.65,-13.17,-60.63,-57.12,-18.87,-66.27,-68.71,0,0,0,1,2,0.000007603,0.001516,2.127E-10,1439,6.003E-13,1331
127,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-10.18,-20.34,-6.601,-1.605,3.558,-9.116,-7.572,-5.798,-13.17,-16.63,-19.88,-18.87,-27.48,-35.95,0,0,0,2,2,0.000009456,0.001408,7.338E-10,210.9,8.772E-13,1273
128,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-14.74,-11,-6.592,-19.28,-6.765,-9.103,-23.34,-14.5,-13.17,-30.83,-27.36,-18.87,-41.45,-43.98,0,0,0,1,2,0.000007507,0.0005207,5.54E-10,1462,3.308E-13,1228
129,ECE740_tb_channel_CTLE_ML_1,,-0.01968,1.119,8.485,-6.582,-4.799,3.721,-9.081,-7.323,1.464,-13.15,-12.35,-4.396,-18.87,-20.52,-15.24,0,0,0,1,2,0.000003388,0.0009566,3.272E-10,724.7,5.993E-13,111.8
130,ECE740_tb_channel_CTLE_ML_1,,-0.01951,6.617,13.43,-6.608,-2.293,2.474,-9.114,-8.192,-6.697,-13.17,-17.18,-20.62,-18.86,-28.41,-37.45,0,0,0,2,2,0.000009819,0.001614,4.372E-10,248.1,5.036E-13,27.51
131,ECE740_tb_channel_CTLE_ML_1,,-0.0199,-34.87,-29.72,-6.605,-47.52,-35.59,-9.109,-51.85,-44.7,-13.17,-58.76,-57.38,-18.87,-67.18,-71.75,0,0,0,1,2,0.000008315,0.002456,2.38E-09,1338,3.499E-13,879.1
132,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-26.97,-25.94,-6.586,-33.86,-26.68,-9.092,-37.15,-26.97,-13.17,-42.92,-35.03,-18.88,-51.6,-49.01,0,0,0,1,2,0.000005475,0.001404,2.456E-09,777.1,1.082E-13,872.4
133,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-21.5,-8.541,-6.588,-28.52,-16.48,-9.097,-32.11,-22.04,-13.17,-38.81,-32.69,-18.88,-48.71,-47.94,0,0,0,1,2,0.000006094,0.0008446,1.834E-09,1136,2.694E-13,41.19
134,ECE740_tb_channel_CTLE_ML_1,,-0.01976,-20.15,-40.39,-6.58,-20.79,-35.21,-9.069,-23.1,-37.34,-13.13,-26.59,-40.28,-18.81,-30.52,-42.48,0,0,0,2,2,0.000001333,0.001753,6.185E-10,115.6,8.858E-13,1321
135,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-4.082,-7.233,-6.578,-6.116,-4.521,-9.072,-7.571,-4.865,-13.14,-10.24,-6.026,-18.86,-14.07,-7.037,0,0,0,2,2,0.000002687,0.002144,2.542E-09,297.7,4.38E-13,346
136,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-41.46,-36.98,-6.594,-50.06,-37.43,-9.106,-53.27,-44.41,-13.17,-58.27,-54.68,-18.87,-64.54,-66.73,0,0,0,1,2,0.000007489,0.00164,1.849E-09,942.9,8.178E-13,727.1
137,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-45.56,-44.03,-6.591,-42.08,-33.66,-9.1,-44.61,-34.68,-13.17,-50.64,-45.31,-18.88,-59.51,-60.2,0,0,0,1,2,0.000006553,0.002421,8.149E-10,797.2,1.198E-13,866
138,ECE740_tb_channel_CTLE_ML_1,,-0.01955,-52.87,-46.76,-6.603,-52.69,-41.03,-9.111,-56.81,-50.41,-13.17,-62.57,-62.01,-18.87,-69.13,-74.55,0,0,0,1,2,0.000009329,0.001466,2.305E-09,1428,6.178E-13,910.5
139,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-48.28,-43.57,-6.601,-58.57,-46.77,-9.111,-59.78,-52.9,-13.17,-63.02,-61.86,-18.87,-68.41,-73.15,0,0,0,1,2,0.000008871,0.001857,2.126E-09,997.6,7.022E-13,755.3
140,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-6.403,1.021,-6.595,-12.17,-0.6946,-9.107,-16.6,-8.543,-13.17,-24.52,-21.69,-18.87,-35.4,-38.47,0,0,0,1,2,0.000007728,0.0007055,1.179E-09,1012,5.426E-13,383.2
141,ECE740_tb_channel_CTLE_ML_1,,-0.01962,1.698,4.142,-6.604,0.8107,10.06,-9.118,-4.903,1.263,-13.18,-13.83,-12.63,-18.87,-25.18,-29.81,0,0,0,2,2,0.000007878,0.001039,2.384E-11,506.9,9.581E-13,429
142,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-57.35,-48.81,-6.586,-53.41,-40.74,-9.088,-54.48,-42.23,-13.16,-56.61,-47.49,-18.88,-60.52,-56.33,0,0,0,1,2,0.000004695,0.002395,2.992E-09,1190,3.509E-13,351.9
143,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-32.02,-33.54,-6.589,-34.04,-34.74,-9.097,-33.68,-32.6,-13.17,-37.19,-33.58,-18.87,-44.73,-44.12,0,0,0,1,2,0.000006204,0.001365,2.38E-09,843.6,1.597E-14,1418
144,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-9.471,-8.594,-6.58,-12.85,-6.198,-9.069,-15.35,-8.733,-13.13,-19.49,-13.12,-18.82,-25.44,-19.91,0,0,0,1,2,0.000001078,0.0006748,5.404E-11,1328,7.833E-13,1305
145,ECE740_tb_channel_CTLE_ML_1,,-0.01958,-51.37,-50.63,-6.598,-53.59,-40.98,-9.109,-56.57,-48.59,-13.17,-61.19,-58.89,-18.87,-67.16,-70.74,0,0,0,1,2,0.000008182,0.002096,2.151E-09,974.8,4.847E-13,1368
146,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-24.55,-19.77,-6.602,-31.92,-22.81,-9.111,-37.04,-31.74,-13.17,-45.53,-45.94,-18.87,-56.4,-62.81,0,0,0,1,2,0.000009167,0.002331,2.285E-10,459.8,4.859E-13,267.8
147,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-42.06,-37.38,-6.589,-35.33,-30.64,-9.098,-33.8,-29.19,-13.17,-36.24,-32.61,-18.87,-42.97,-43.13,0,0,0,1,2,0.000006138,0.001367,2.053E-09,1169,1.411E-14,800.6
148,ECE740_tb_channel_CTLE_ML_1,,-0.01957,-28.55,-25.62,-6.6,-36.87,-25.05,-9.109,-41.73,-34.86,-13.17,-49.73,-48.78,-18.87,-59.48,-64.6,0,0,0,1,2,0.000009088,0.0006869,1.771E-09,1370,2.396E-13,1323
149,ECE740_tb_channel_CTLE_ML_1,,-0.01958,-21.76,-24.78,-6.6,-23.74,-13.27,-9.11,-28.78,-22.75,-13.17,-37.24,-36.8,-18.87,-48.3,-53.79,0,0,0,1,2,0.000008856,0.001523,5.786E-10,583.1,7.026E-13,1473
150,ECE740_tb_channel_CTLE_ML_1,,-0.01988,-39.69,-30.91,-6.608,-37.69,-31.12,-9.109,-38.14,-35.02,-13.17,-42.98,-44.96,-18.86,-52.23,-60.05,0,0,0,1,2,0.000009717,0.002366,4.505E-10,1377,3.652E-14,457.4
151,ECE740_tb_channel_CTLE_ML_1,,-0.01972,-28.53,-57.07,-6.578,-20.43,-34.36,-9.076,-16.94,-24.93,-13.15,-15.25,-17.56,-18.88,-17.83,-16.66,0,0,0,2,2,0.000005676,0.0007609,1.409E-09,14.41,5.77E-13,432.1
152,ECE740_tb_channel_CTLE_ML_1,,-0.01968,-28.83,-29.34,-6.583,-31.85,-20.93,-9.082,-34.56,-23.86,-13.15,-39.47,-30.7,-18.87,-47.21,-42.47,0,0,0,1,2,0.000004098,0.001503,2.507E-10,795.2,4.441E-13,1153
153,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-17.26,-19.6,-6.59,-18.82,-9.501,-9.101,-22.45,-14.53,-13.17,-29.44,-25.61,-18.88,-39.78,-41.33,0,0,0,1,2,0.000006417,0.002175,5.427E-10,415.8,5.337E-13,746
154,ECE740_tb_channel_CTLE_ML_1,,-0.0199,-48.36,-43.74,-6.589,-58.25,-49.19,-9.077,-57.73,-48.29,-13.14,-56.78,-47.43,-18.83,-56.96,-48.31,0,0,0,1,2,0.000001604,0.002479,1.899E-09,1369,3.106E-13,611.2
155,ECE740_tb_channel_CTLE_ML_1,,-0.01965,-26.93,-27.31,-6.585,-32.64,-27.06,-9.09,-35.34,-26.49,-13.17,-40.84,-33.11,-18.88,-49.49,-46.37,0,0,0,1,2,0.000005149,0.002224,2.134E-09,532.6,1.354E-13,687.9
156,ECE740_tb_channel_CTLE_ML_1,,-0.01953,-42.57,-33.02,-6.605,-50.9,-40.16,-9.111,-55.54,-50.02,-13.17,-61.83,-62.21,-18.86,-68.68,-75.05,0,0,0,1,2,0.00000999,0.001149,2.807E-09,1259,3.719E-13,380.5
157,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-17.7,-35.42,-6.577,-16.02,-25.52,-9.066,-15.3,-21.63,-13.13,-17.66,-22.31,-18.84,-22.4,-26.12,0,0,0,2,2,0.000003301,0.00119,4.764E-10,105.7,1.293E-13,1104
158,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-19.21,-24.8,-6.58,-20.95,-19.49,-9.069,-23.04,-20.78,-13.13,-27.04,-24.66,-18.82,-32.89,-30.91,0,0,0,1,2,0.000001368,0.001787,1.33E-10,696.7,1.537E-13,1373
159,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-9.485,-18.94,-6.574,-8.313,-10.09,-9.071,-5.707,-2.449,-13.18,-7.177,-0.6991,-18.9,-15.93,-12.09,0,0,0,2,2,0.000005499,0.001814,2.639E-09,174.4,1.632E-13,691.8
160,ECE740_tb_channel_CTLE_ML_1,,-0.01975,-14.43,-28.8,-6.579,-11.02,-15.4,-9.071,-13.29,-17.45,-13.13,-17.19,-21.19,-18.83,-22.5,-26.14,0,0,0,2,2,0.000002358,0.002279,4.873E-10,159.9,6.105E-13,1101
161,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-2.077,-4.17,-6.579,-7.281,-8.041,-9.074,-7.643,-6.277,-13.15,-10.13,-6.865,-18.88,-17.67,-15.94,0,0,0,2,2,0.000004985,0.0005174,1.888E-09,364.6,7.506E-14,437.1
162,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-38.21,-30.63,-6.583,-47.65,-35.42,-9.083,-50.27,-37.92,-13.16,-53.15,-43.11,-18.87,-57.15,-51.57,0,0,0,1,2,0.000004204,0.001301,1.446E-09,1222,3.01E-13,437.7
163,ECE740_tb_channel_CTLE_ML_1,,-0.01967,-42.78,-39.53,-6.601,-31.11,-26.98,-9.107,-32.25,-27.94,-13.17,-37.73,-37.02,-18.87,-47.34,-52.5,0,0,0,1,2,0.000008489,0.001959,1.942E-09,1468,2.375E-14,1324
164,ECE740_tb_channel_CTLE_ML_1,,-0.01959,-41.82,-29.84,-6.595,-43.34,-32.66,-9.106,-43.38,-35.24,-13.17,-47.4,-43.86,-18.87,-55.9,-58.07,0,0,0,1,2,0.000007473,0.001136,1.665E-09,1350,7.244E-14,195.6
165,ECE740_tb_channel_CTLE_ML_1,,-0.01969,-7.02,-14.04,-6.583,-3.082,0.3901,-9.1,-5.51,-1.837,-13.18,-10.87,-8.247,-18.89,-19.54,-19.83,0,0,0,2,2,0.00000675,0.001524,2.148E-09,168.9,8.443E-13,485.5
166,ECE740_tb_channel_CTLE_ML_1,,-0.01963,-49.55,-46.21,-6.589,-54.94,-41.61,-9.098,-56.04,-45.02,-13.17,-58.34,-52,-18.88,-62.99,-62.31,0,0,0,1,2,0.000006042,0.002047,1.032E-09,1051,4.092E-13,915
167,ECE740_tb_channel_CTLE_ML_1,,-0.01962,-17.79,-20.76,-6.592,-18.81,-8.722,-9.104,-22.79,-14.95,-13.17,-30.14,-26.65,-18.88,-40.61,-42.3,0,0,0,1,2,0.000006913,0.002001,1.477E-09,443.3,8.21E-13,987.2
168,ECE740_tb_channel_CTLE_ML_1,,-0.01983,-50.81,-48.49,-6.585,-48.52,-40.82,-9.073,-50.45,-42.78,-13.13,-52.87,-45.43,-18.82,-55.15,-48.53,0,0,0,1,2,0.000001195,0.002338,2.124E-10,1386,8.293E-13,1030
169,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-40.75,-39.72,-6.599,-39.68,-32.28,-9.109,-43.18,-35.94,-13.17,-50.61,-49.23,-18.87,-60.75,-65.62,0,0,0,1,2,0.000008707,0.001832,5.444E-10,797.3,9.591E-14,962.3
170,ECE740_tb_channel_CTLE_ML_1,,-0.01961,-53.77,-49.78,-6.592,-60.53,-47.24,-9.104,-59.13,-49.37,-13.17,-60.63,-55.99,-18.88,-65.28,-66.36,0,0,0,1,2,0.000006938,0.002043,2.41E-09,1102,9.032E-13,1036
171,ECE740_tb_channel_CTLE_ML_1,,-0.01958,-43.64,-40.71,-6.597,-54.81,-42.33,-9.108,-56.95,-48.69,-13.17,-60.6,-57.81,-18.87,-66.08,-69.04,0,0,0,1,2,0.000007974,0.001763,2.815E-09,915.1,6.459E-13,903.1
172,ECE740_tb_channel_CTLE_ML_1,,-0.01973,-5.75,-11.34,-6.578,-10.36,-14.01,-9.067,-10.59,-11.99,-13.13,-12.67,-12.08,-18.84,-17.34,-15.56,0,0,0,2,2,0.000002664,0.001745,9.169E-10,250.8,1.026E-13,439.2
173,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-40.32,-29.84,-6.581,-46.59,-36.15,-9.074,-48.34,-38.01,-13.14,-50.49,-40.58,-18.85,-53.27,-44.77,0,0,0,1,2,0.000002722,0.002143,2.587E-09,1041,1.041E-13,32.95
174,ECE740_tb_channel_CTLE_ML_1,,-0.01954,-42.97,-34.69,-6.604,-45.55,-36.41,-9.111,-49.27,-43.74,-13.17,-56.8,-57.1,-18.86,-66.1,-72.46,0,0,0,1,2,0.000009594,0.002123,6.691E-10,795.2,2.081E-13,280.4
175,ECE740_tb_channel_CTLE_ML_1,,-0.01964,3.321,7.164,-6.587,-0.03697,7.385,-9.108,-3.473,3.52,-13.18,-11.2,-7.719,-18.88,-22.03,-23.81,0,0,0,2,2,0.000006337,0.001134,4.83E-10,436,4.369E-13,224.6
176,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-40.09,-36.59,-6.593,-47.34,-33.98,-9.104,-50.67,-40.96,-13.17,-56.07,-51.55,-18.88,-62.76,-64.01,0,0,0,1,2,0.000007184,0.001019,2.908E-09,1309,7.084E-13,1357
177,ECE740_tb_channel_CTLE_ML_1,,-0.01971,2.289,4.753,-6.579,-2.544,1.655,-9.073,-4.45,0.3666,-13.14,-8.533,-3.625,-18.85,-15.05,-10.65,0,0,0,2,2,0.000002728,0.0008802,1.144E-09,464.7,4.838E-13,160.9
178,ECE740_tb_channel_CTLE_ML_1,,-0.01954,-27.44,-16.52,-6.605,-36.46,-27.13,-9.111,-42.2,-37.48,-13.17,-50.9,-51.88,-18.86,-61.37,-68.26,0,0,0,1,2,0.000009922,0.001682,1.021E-09,656.3,8.818E-13,92.71
179,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-37.3,-37.09,-6.593,-41.63,-29.74,-9.104,-45.45,-36.57,-13.17,-52.16,-48.06,-18.88,-60.79,-62.06,0,0,0,1,2,0.000007066,0.002215,2.552E-09,646.9,9.991E-13,1039
180,ECE740_tb_channel_CTLE_ML_1,,-0.0197,-5.843,-1.391,-6.581,-9.715,0.6521,-9.078,-12.21,-1.211,-13.15,-17.06,-7.118,-18.86,-24.74,-17.97,0,0,0,1,2,0.000003321,0.0005709,1.026E-09,1282,2.122E-13,762.7
181,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-22.62,-45.25,-6.578,-17.99,-29.5,-9.073,-19.85,-30.73,-13.14,-23.46,-33.91,-18.85,-28.42,-38.14,0,0,0,2,2,0.000004001,0.001416,2.631E-10,41.74,5.951E-13,766.7
182,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-6.219,-11.82,-6.579,-5.467,-3.457,-9.07,-7.697,-5.42,-13.13,-11.24,-8.457,-18.82,-15.48,-11.25,0,0,0,2,2,0.000001831,0.001412,1.996E-09,423.5,6.305E-13,887.3
183,ECE740_tb_channel_CTLE_ML_1,,-0.01964,-58.19,-49.68,-6.594,-42.67,-31.89,-9.104,-44.58,-35.07,-13.17,-50.76,-46.33,-18.88,-60.15,-61.66,0,0,0,1,2,0.000006984,0.00229,1.393E-09,1168,1.465E-13,398.8
184,ECE740_tb_channel_CTLE_ML_1,,-0.01959,4.059,9.425,-6.597,-0.5796,7.667,-9.119,-5.054,1.764,-13.18,-13.76,-11.81,-18.87,-24.76,-28.28,0,0,0,2,2,0.000008069,0.0009492,2.454E-09,578.2,2.661E-13,270.7
185,ECE740_tb_channel_CTLE_ML_1,,-0.01964,0.4078,0.9664,-6.605,1.445,10.29,-9.118,-4.514,1.017,-13.18,-13.56,-13.1,-18.87,-24.83,-30.12,0,0,0,2,2,0.000008335,0.0007994,8.666E-10,527,8.038E-13,624.4
186,ECE740_tb_channel_CTLE_ML_1,,-0.0196,-42.83,-35.28,-6.593,-53.76,-40.46,-9.104,-55.64,-45.97,-13.17,-58.92,-54.47,-18.88,-64.21,-65.62,0,0,0,1,2,0.000007131,0.001227,6.002E-10,1275,7.376E-13,570.4
187,ECE740_tb_channel_CTLE_ML_1,,-0.01974,-10.66,-21.15,-6.58,-17,-27.28,-9.068,-18.88,-28.57,-13.13,-20.94,-28.67,-18.8,-21.59,-24.59,0,0,0,2,2,0.000002612,0.00191,1.086E-09,242.6,1.035E-14,1008
188,ECE740_tb_channel_CTLE_ML_1,,-0.01957,-39.1,-24.99,-6.599,-47.73,-36.25,-9.11,-52.65,-45.28,-13.17,-59.05,-57.16,-18.87,-65.98,-69.98,0,0,0,1,2,0.00000849,0.001297,1.703E-09,1113,9.932E-13,47.54
189,ECE740_tb_channel_CTLE_ML_1,,-0.01971,-4.697,-9.348,-6.584,0.5601,7.864,-9.097,-2.863,3.802,-13.17,-9.431,-4.98,-18.89,-19,-18.45,0,0,0,2,2,0.000005479,0.0008373,1.454E-09,418.9,8.159E-13,1126
190,ECE740_tb_channel_CTLE_ML_1,,-0.01956,-36.81,-27.98,-6.601,-46.28,-35.26,-9.111,-51.07,-44.66,-13.17,-58.18,-57.4,-18.87,-66.06,-71.15,0,0,0,1,2,0.000008999,0.001711,1.598E-09,809.9,9.896E-13,247.2
